15700,0
15701,0
15702,0
15703,0
15704,0
15705,0
15706,1
15707,0
15708,0
15709,0
15710,0
15711,1
15712,1
15713,0
15714,0
15715,0
15716,0
15717,1
15718,1
15719,0
15720,0
15721,0
15722,0
15723,0
15724,0
15725,0
15726,0
15727,0
15728,1
15729,0
15730,1
15731,0
15732,0
15733,0
15734,0
15735,0
15736,0
15737,0
15738,0
15739,0
15740,0
15741,0
15742,0
15743,1
15744,0
15745,1
15746,1
15747,0
15748,0
15749,0
15750,0
15751,0
15752,0
15753,0
15754,0
15755,0
15756,0
15757,0
15758,0
15759,1
15760,0
15761,0
15762,0
15763,0
15764,0
15765,0
15766,0
15767,0
15768,0
15769,0
15770,0
15771,0
15772,1
15773,0
15774,0
15775,1
15776,0
15777,0
15778,0
15779,1
15780,1
15781,0
15782,0
15783,1
15784,0
15785,0
15786,1
15787,0
15788,0
15789,1
15790,0
15791,0
15792,0
15793,0
15794,1
15795,0
15796,0
15797,1
15798,1
15799,0
15800,0
15801,0
15802,1
15803,0
15804,0
15805,0
15806,0
15807,0
15808,1
15809,0
15810,0
15811,0
15812,0
15813,0
15814,0
15815,0
15816,1
15817,0
15818,1
15819,1
15820,1
15821,0
15822,0
15823,1
15824,0
15825,0
15826,0
15827,0
15828,0
15829,1
15830,0
15831,0
15832,0
15833,0
15834,0
15835,0
15836,1
15837,0
15838,0
15839,0
15840,0
15841,0
15842,0
15843,0
15844,0
15845,0
15846,0
15847,0
15848,1
15849,0
15850,1
15851,0
15852,1
15853,0
15854,0
15855,0
15856,0
15857,0
15858,1
15859,1
15860,1
15861,0
15862,0
15863,0
15864,0
15865,0
15866,1
15867,1
15868,1
15869,0
15870,0
15871,0
15872,1
15873,0
15874,0
15875,0
15876,0
15877,0
15878,1
15879,0
15880,1
15881,0
15882,0
15883,0
15884,1
15885,0
15886,0
15887,0
15888,0
15889,0
15890,0
15891,1
15892,1
15893,0
15894,0
15895,0
15896,0
15897,1
15898,1
15899,1
15900,0
15901,0
15902,0
15903,1
15904,0
15905,0
15906,0
15907,0
15908,0
15909,0
15910,0
15911,0
15912,0
15913,1
15914,0
15915,1
15916,0
15917,1
15918,0
15919,1
15920,0
15921,1
15922,1
15923,0
15924,1
15925,0
15926,0
15927,0
15928,0
15929,0
15930,0
15931,0
15932,0
15933,0
15934,0
15935,0
15936,0
15937,0
15938,0
15939,0
15940,0
15941,0
15942,1
15943,0
15944,1
15945,1
15946,0
15947,0
15948,0
15949,0
15950,0
15951,0
15952,0
15953,0
15954,0
15955,1
15956,0
15957,1
15958,0
15959,0
15960,1
15961,0
15962,0
15963,0
15964,1
15965,0
15966,0
15967,0
15968,0
15969,0
15970,0
15971,0
15972,1
15973,1
15974,0
15975,1
15976,0
15977,1
15978,0
15979,1
15980,0
15981,0
15982,0
15983,0
15984,0
15985,0
15986,1
15987,0
15988,1
15989,0
15990,0
15991,1
15992,0
15993,0
15994,0
15995,0
15996,1
15997,0
15998,0
15999,0
16000,1
16001,0
16002,0
16003,0
16004,0
16005,1
16006,0
16007,1
16008,1
16009,0
16010,1
16011,0
16012,0
16013,1
16014,0
16015,0
16016,0
16017,0
16018,0
16019,0
16020,1
16021,0
16022,0
16023,0
16024,0
16025,0
16026,0
16027,1
16028,0
16029,1
16030,0
16031,0
16032,1
16033,0
16034,1
16035,1
16036,1
16037,1
16038,0
16039,0
16040,1
16041,0
16042,1
16043,0
16044,0
16045,1
16046,0
16047,1
16048,0
16049,0
16050,0
16051,1
16052,0
16053,0
16054,0
16055,0
16056,0
16057,0
16058,0
16059,1
16060,0
16061,0
16062,0
16063,0
16064,1
16065,0
16066,0
16067,0
16068,0
16069,1
16070,1
16071,1
16072,0
16073,1
16074,0
16075,0
16076,0
16077,0
16078,0
16079,1
16080,0
16081,0
16082,0
16083,1
16084,0
16085,0
16086,0
16087,0
16088,0
16089,0
16090,0
16091,1
16092,0
16093,0
16094,0
16095,1
16096,0
16097,0
16098,0
16099,0
16100,0
16101,0
16102,0
16103,0
16104,0
16105,0
16106,0
16107,0
16108,1
16109,0
16110,0
16111,1
16112,0
16113,1
16114,0
16115,1
16116,0
16117,0
16118,0
16119,0
16120,0
16121,0
16122,0
16123,1
16124,0
16125,0
16126,1
16127,0
16128,0
16129,0
16130,0
16131,0
16132,1
16133,0
16134,0
16135,0
16136,0
16137,0
16138,0
16139,0
16140,0
16141,0
16142,0
16143,0
16144,0
16145,0
16146,0
16147,0
16148,0
16149,0
16150,0
16151,0
16152,0
16153,0
16154,0
16155,0
16156,0
16157,0
16158,0
16159,0
16160,1
16161,0
16162,0
16163,0
16164,0
16165,0
16166,0
16167,0
16168,1
16169,1
16170,0
16171,1
16172,1
16173,0
16174,0
16175,0
16176,0
16177,0
16178,0
16179,0
16180,0
16181,1
16182,0
16183,0
16184,0
16185,0
16186,0
16187,0
16188,0
16189,0
16190,0
16191,0
16192,0
16193,1
16194,0
16195,0
16196,0
16197,1
16198,0
16199,0
16200,0
16201,1
16202,0
16203,1
16204,0
16205,0
16206,0
16207,0
16208,0
16209,0
16210,0
16211,0
16212,1
16213,0
16214,0
16215,1
16216,0
16217,0
16218,0
16219,1
16220,0
16221,0
16222,1
16223,1
16224,0
16225,0
16226,1
16227,0
16228,0
16229,0
16230,0
16231,0
16232,0
16233,0
16234,0
16235,0
16236,0
16237,0
16238,0
16239,0
16240,0
16241,1
16242,1
16243,0
16244,0
16245,0
16246,1
16247,0
16248,0
16249,0
16250,1
16251,0
16252,0
16253,0
16254,0
16255,0
16256,0
16257,0
16258,0
16259,0
16260,0
16261,0
16262,0
16263,0
16264,0
16265,0
16266,0
16267,1
16268,1
16269,0
16270,0
16271,0
16272,0
16273,0
16274,1
16275,0
16276,0
16277,0
16278,1
16279,0
16280,1
16281,0
16282,0
16283,1
16284,0
16285,0
16286,0
16287,0
16288,0
16289,0
16290,1
16291,0
16292,0
16293,0
16294,1
16295,0
16296,0
16297,0
16298,0
16299,0
16300,0
16301,0
16302,1
16303,0
16304,1
16305,0
16306,0
16307,1
16308,0
16309,0
16310,1
16311,0
16312,0
16313,0
16314,0
16315,0
16316,0
16317,0
16318,0
16319,0
16320,0
16321,1
16322,0
16323,0
16324,0
16325,0
16326,0
16327,0
16328,1
16329,0
16330,0
16331,1
16332,1
16333,0
16334,0
16335,1
16336,1
16337,0
16338,0
16339,1
16340,0
16341,0
16342,0
16343,1
16344,0
16345,0
16346,0
16347,0
16348,0
16349,1
16350,0
16351,0
16352,1
16353,1
16354,0
16355,1
16356,0
16357,0
16358,0
16359,0
16360,0
16361,1
16362,0
16363,0
16364,0
16365,0
16366,0
16367,0
16368,1
16369,1
16370,1
16371,0
16372,0
16373,1
16374,0
16375,1
16376,0
16377,0
16378,0
16379,1
16380,0
16381,0
16382,0
16383,1
16384,0
16385,1
16386,1
16387,0
16388,1
16389,0
16390,0
16391,0
16392,1
16393,0
16394,0
16395,0
16396,0
16397,0
16398,0
16399,0
16400,0
16401,0
16402,0
16403,0
16404,0
16405,0
16406,1
16407,0
16408,0
16409,1
16410,0
16411,0
16412,0
16413,0
16414,0
16415,1
16416,0
16417,0
16418,0
16419,0
16420,0
16421,0
16422,0
16423,1
16424,0
16425,0
16426,0
16427,0
16428,0
16429,0
16430,0
16431,0
16432,0
16433,0
16434,0
16435,1
16436,0
16437,0
16438,0
16439,0
16440,0
16441,0
16442,0
16443,0
16444,0
16445,0
16446,0
16447,0
16448,1
16449,0
16450,0
16451,0
16452,0
16453,0
16454,1
16455,0
16456,1
16457,0
16458,0
16459,1
16460,0
16461,0
16462,0
16463,1
16464,0
16465,0
16466,0
16467,0
16468,0
16469,1
16470,0
16471,0
16472,0
16473,0
16474,0
16475,0
16476,0
16477,0
16478,0
16479,0
16480,0
16481,1
16482,0
16483,0
16484,0
16485,1
16486,0
16487,0
16488,0
16489,0
16490,0
16491,0
16492,0
16493,0
16494,0
16495,0
16496,0
16497,0
16498,1
16499,0
16500,0
16501,0
16502,0
16503,0
16504,0
16505,0
16506,0
16507,0
16508,0
16509,0
16510,0
16511,0
16512,0
16513,0
16514,0
16515,0
16516,0
16517,0
16518,0
16519,0
16520,0
16521,0
16522,0
16523,1
16524,0
16525,0
16526,0
16527,1
16528,0
16529,0
16530,0
16531,0
16532,0
16533,0
16534,0
16535,0
16536,1
16537,0
16538,1
16539,0
16540,0
16541,0
16542,0
16543,0
16544,1
16545,0
16546,1
16547,1
16548,1
16549,0
16550,0
16551,0
16552,0
16553,0
16554,0
16555,0
16556,0
16557,0
16558,0
16559,0
16560,1
16561,0
16562,0
16563,0
16564,0
16565,0
16566,0
16567,1
16568,0
16569,0
16570,1
16571,0
16572,0
16573,0
16574,0
16575,1
16576,0
16577,0
16578,0
16579,0
16580,0
16581,0
16582,0
16583,0
16584,0
16585,1
16586,0
16587,0
16588,0
16589,0
16590,0
16591,0
16592,0
16593,0
16594,0
16595,0
16596,0
16597,1
16598,0
16599,0
16600,1
16601,0
16602,0
16603,1
16604,0
16605,0
16606,1
16607,0
16608,1
16609,1
16610,1
16611,0
16612,0
16613,0
16614,1
16615,0
16616,1
16617,0
16618,1
16619,0
16620,0
16621,0
16622,0
16623,0
16624,0
16625,1
16626,0
16627,0
16628,0
16629,1
16630,0
16631,0
16632,0
16633,0
16634,1
16635,0
16636,0
16637,1
16638,0
16639,0
16640,0
16641,1
16642,0
16643,0
16644,0
16645,0
16646,0
16647,0
16648,0
16649,0
16650,1
16651,0
16652,0
16653,0
16654,1
16655,0
16656,1
16657,0
16658,0
16659,0
16660,0
16661,0
16662,0
16663,0
16664,0
16665,0
16666,0
16667,0
16668,0
16669,0
16670,0
16671,1
16672,0
16673,1
16674,1
16675,1
16676,1
16677,0
16678,0
16679,0
16680,1
16681,0
16682,1
16683,0
16684,0
16685,1
16686,1
16687,0
16688,0
16689,0
16690,1
16691,0
16692,1
16693,0
16694,1
16695,0
16696,0
16697,0
16698,0
16699,0
16700,0
16701,0
16702,1
16703,1
16704,0
16705,0
16706,0
16707,0
16708,0
16709,0
16710,1
16711,0
16712,1
16713,0
16714,1
16715,0
16716,1
16717,1
16718,0
16719,0
16720,0
16721,0
16722,0
16723,1
16724,0
16725,0
16726,0
16727,1
16728,0
16729,0
16730,0
16731,0
16732,0
16733,0
16734,1
16735,1
16736,0
16737,0
16738,1
16739,1
16740,0
16741,0
16742,0
16743,0
16744,0
16745,0
16746,0
16747,1
16748,1
16749,0
16750,0
16751,0
16752,1
16753,1
16754,0
16755,1
16756,0
16757,1
16758,0
16759,1
16760,1
16761,0
16762,0
16763,0
16764,1
16765,1
16766,0
16767,0
16768,0
16769,0
16770,0
16771,0
16772,1
16773,0
16774,0
16775,0
16776,0
16777,0
16778,0
16779,0
16780,1
16781,0
16782,0
16783,0
16784,0
16785,0
16786,0
16787,0
16788,0
16789,0
16790,0
16791,1
16792,1
16793,0
16794,1
16795,0
16796,0
16797,0
16798,0
16799,0
16800,0
16801,1
16802,1
16803,0
16804,0
16805,1
16806,0
16807,1
16808,0
16809,0
16810,1
16811,0
16812,0
16813,0
16814,0
16815,0
16816,1
16817,0
16818,0
16819,0
16820,0
16821,0
16822,0
16823,0
16824,0
16825,1
16826,0
16827,0
16828,1
16829,0
16830,0
16831,0
16832,1
16833,0
16834,0
16835,0
16836,1
16837,1
16838,0
16839,0
16840,0
16841,0
16842,1
16843,0
16844,0
16845,0
16846,0
16847,0
16848,0
16849,0
16850,0
16851,1
16852,1
16853,0
16854,0
16855,0
16856,0
16857,0
16858,0
16859,0
16860,1
16861,0
16862,0
16863,0
16864,0
16865,1
16866,0
16867,0
16868,1
16869,0
16870,0
16871,0
16872,1
16873,0
16874,0
16875,0
16876,0
16877,1
16878,0
16879,0
16880,0
16881,0
16882,0
16883,0
16884,0
16885,0
16886,0
16887,0
16888,0
16889,0
16890,0
16891,1
16892,0
16893,0
16894,0
16895,0
16896,0
16897,1
16898,1
16899,0
16900,0
16901,1
16902,1
16903,0
16904,0
16905,0
16906,1
16907,1
16908,0
16909,0
16910,0
16911,1
16912,0
16913,0
16914,0
16915,1
16916,1
16917,0
16918,0
16919,0
16920,0
16921,0
16922,1
16923,0
16924,1
16925,0
16926,0
16927,1
16928,0
16929,0
16930,0
16931,1
16932,0
16933,1
16934,0
16935,0
16936,0
16937,0
16938,0
16939,0
16940,1
16941,0
16942,1
16943,1
16944,0
16945,0
16946,0
16947,1
16948,1
16949,0
16950,0
16951,0
16952,0
16953,0
16954,0
16955,0
16956,1
16957,0
16958,1
16959,0
16960,1
16961,0
16962,0
16963,0
16964,0
16965,0
16966,0
16967,1
16968,0
16969,0
16970,0
16971,1
16972,0
16973,0
16974,0
16975,1
16976,1
16977,0
16978,0
16979,0
16980,0
16981,0
16982,0
16983,0
16984,0
16985,0
16986,0
16987,0
16988,0
16989,0
16990,0
16991,0
16992,0
16993,0
16994,0
16995,0
16996,1
16997,1
16998,1
16999,0
17000,0
17001,0
17002,1
17003,0
17004,0
17005,0
17006,0
17007,0
17008,0
17009,1
17010,0
17011,0
17012,0
17013,1
17014,0
17015,0
17016,0
17017,1
17018,1
17019,0
17020,0
17021,1
17022,1
17023,0
17024,0
17025,0
17026,0
17027,0
17028,0
17029,0
17030,0
17031,0
17032,1
17033,0
17034,0
17035,0
17036,0
17037,0
17038,0
17039,1
17040,0
17041,0
17042,1
17043,1
17044,1
17045,0
17046,0
17047,0
17048,1
17049,1
17050,0
17051,0
17052,1
17053,0
17054,0
17055,0
17056,0
17057,0
17058,0
17059,0
17060,0
17061,0
17062,0
17063,1
17064,0
17065,1
17066,0
17067,0
17068,0
17069,0
17070,0
17071,0
17072,1
17073,0
17074,0
17075,0
17076,0
17077,0
17078,0
17079,0
17080,1
17081,0
17082,1
17083,1
17084,0
17085,1
17086,0
17087,1
17088,0
17089,1
17090,0
17091,0
17092,1
17093,1
17094,1
17095,0
17096,1
17097,1
17098,1
17099,0
17100,0
17101,0
17102,0
17103,1
17104,1
17105,0
17106,0
17107,0
17108,0
17109,0
17110,1
17111,0
17112,0
17113,0
17114,1
17115,1
17116,1
17117,0
17118,0
17119,0
17120,0
17121,1
17122,1
17123,0
17124,0
17125,0
17126,0
17127,1
17128,0
17129,0
17130,0
17131,0
17132,0
17133,0
17134,0
17135,0
17136,0
17137,0
17138,0
17139,0
17140,0
17141,0
17142,1
17143,0
17144,0
17145,0
17146,0
17147,0
17148,0
17149,0
17150,1
17151,0
17152,0
17153,0
17154,0
17155,1
17156,0
17157,1
17158,0
17159,0
17160,0
17161,0
17162,0
17163,0
17164,0
17165,1
17166,1
17167,0
17168,1
17169,0
17170,1
17171,0
17172,0
17173,1
17174,0
17175,1
17176,0
17177,0
17178,1
17179,0
17180,1
17181,1
17182,0
17183,1
17184,0
17185,0
17186,0
17187,0
17188,1
17189,0
17190,0
17191,1
17192,0
17193,0
17194,0
17195,0
17196,0
17197,0
17198,0
17199,0
17200,0
17201,0
17202,0
17203,0
17204,0
17205,0
17206,1
17207,0
17208,0
17209,0
17210,0
17211,0
17212,0
17213,1
17214,0
17215,0
17216,0
17217,0
17218,0
17219,0
17220,0
17221,1
17222,0
17223,0
17224,1
17225,0
17226,0
17227,0
17228,0
17229,0
17230,0
17231,0
17232,0
17233,0
17234,0
17235,0
17236,0
17237,0
17238,0
17239,0
17240,0
17241,0
17242,0
17243,0
17244,0
17245,0
17246,0
17247,0
17248,0
17249,0
17250,1
17251,1
17252,0
17253,0
17254,0
17255,0
17256,0
17257,0
17258,1
17259,0
17260,0
17261,1
17262,1
17263,0
17264,0
17265,0
17266,0
17267,0
17268,1
17269,0
17270,1
17271,1
17272,0
17273,0
17274,1
17275,0
17276,0
17277,1
17278,0
17279,0
17280,0
17281,0
17282,1
17283,1
17284,1
17285,0
17286,1
17287,0
17288,0
17289,0
17290,0
17291,0
17292,0
17293,0
17294,0
17295,0
17296,0
17297,0
17298,0
17299,0
17300,0
17301,1
17302,0
17303,0
17304,0
17305,0
17306,0
17307,0
17308,0
17309,1
17310,0
17311,0
17312,1
17313,0
17314,0
17315,0
17316,0
17317,0
17318,0
17319,1
17320,0
17321,1
17322,0
17323,0
17324,0
17325,1
17326,1
17327,0
17328,0
17329,1
17330,1
17331,1
17332,0
17333,0
17334,0
17335,0
17336,0
17337,0
17338,0
17339,0
17340,0
17341,0
17342,0
17343,0
17344,1
17345,0
17346,0
17347,0
17348,0
17349,0
17350,0
17351,0
17352,1
17353,0
17354,0
17355,0
17356,1
17357,1
17358,0
17359,1
17360,0
17361,0
17362,0
17363,1
17364,0
17365,1
17366,0
17367,0
17368,1
17369,0
17370,0
17371,1
17372,0
17373,0
17374,0
17375,0
17376,1
17377,0
17378,1
17379,0
17380,0
17381,1
17382,0
17383,0
17384,0
17385,0
17386,0
17387,0
17388,1
17389,0
17390,1
17391,0
17392,0
17393,1
17394,0
17395,0
17396,0
17397,0
17398,0
17399,0
17400,0
17401,0
17402,0
17403,0
17404,1
17405,0
17406,0
17407,1
17408,1
17409,1
17410,0
17411,0
17412,0
17413,0
17414,0
17415,0
17416,0
17417,1
17418,0
17419,0
17420,0
17421,0
17422,1
17423,0
17424,0
17425,0
17426,0
17427,1
17428,0
17429,1
17430,0
17431,0
17432,1
17433,1
17434,0
17435,0
17436,0
17437,0
17438,0
17439,0
17440,0
17441,0
17442,1
17443,1
17444,1
17445,0
17446,1
17447,0
17448,0
17449,0
17450,0
17451,0
17452,0
17453,1
17454,0
17455,0
17456,0
17457,0
17458,1
17459,0
17460,1
17461,1
17462,0
17463,0
17464,0
17465,0
17466,1
17467,1
17468,0
17469,0
17470,0
17471,0
17472,0
17473,0
17474,0
17475,0
17476,1
17477,0
17478,1
17479,0
17480,0
17481,0
17482,1
17483,1
17484,1
17485,0
17486,0
17487,0
17488,0
17489,0
17490,0
17491,0
17492,0
17493,1
17494,0
17495,0
17496,1
17497,0
17498,0
17499,0
17500,1
17501,0
17502,0
17503,0
17504,0
17505,0
17506,0
17507,0
17508,0
17509,1
17510,1
17511,1
17512,0
17513,0
17514,1
17515,0
17516,0
17517,0
17518,0
17519,0
17520,0
17521,0
17522,0
17523,0
17524,1
17525,1
17526,0
17527,0
17528,0
17529,0
17530,1
17531,0
17532,0
17533,1
17534,0
17535,0
17536,0
17537,1
17538,0
17539,0
17540,0
17541,0
17542,0
17543,0
17544,0
17545,0
17546,0
17547,0
17548,0
17549,0
17550,0
17551,1
17552,0
17553,0
17554,0
17555,1
17556,1
17557,0
17558,0
17559,1
17560,0
17561,1
17562,0
17563,0
17564,0
17565,0
17566,0
17567,0
17568,0
17569,1
17570,0
17571,0
17572,1
17573,0
17574,0
17575,0
17576,1
17577,0
17578,0
17579,0
17580,1
17581,0
17582,1
17583,0
17584,0
17585,0
17586,1
17587,0
17588,1
17589,1
17590,0
17591,0
17592,0
17593,0
17594,1
17595,1
17596,0
17597,0
17598,0
17599,0
17600,0
17601,0
17602,0
17603,0
17604,0
17605,0
17606,0
17607,1
17608,0
17609,0
17610,0
17611,0
17612,0
17613,1
17614,0
17615,0
17616,1
17617,0
17618,0
17619,0
17620,0
17621,0
17622,0
17623,0
17624,0
17625,0
17626,0
17627,0
17628,0
17629,0
17630,0
17631,0
17632,1
17633,0
17634,1
17635,0
17636,0
17637,0
17638,0
17639,0
17640,0
17641,0
17642,0
17643,1
17644,0
17645,0
17646,0
17647,0
17648,1
17649,0
17650,0
17651,1
17652,1
17653,1
17654,0
17655,0
17656,0
17657,0
17658,0
17659,1
17660,1
17661,0
17662,0
17663,0
17664,0
17665,0
17666,0
17667,0
17668,0
17669,0
17670,0
17671,1
17672,1
17673,0
17674,0
17675,0
17676,1
17677,0
17678,0
17679,1
17680,0
17681,0
17682,0
17683,1
17684,0
17685,0
17686,0
17687,0
17688,0
17689,0
17690,0
17691,0
17692,0
17693,0
17694,1
17695,0
17696,0
17697,0
17698,0
17699,1
17700,0
17701,0
17702,0
17703,0
17704,0
17705,0
17706,1
17707,0
17708,0
17709,0
17710,1
17711,0
17712,0
17713,1
17714,0
17715,0
17716,0
17717,1
17718,1
17719,0
17720,1
17721,0
17722,1
17723,0
17724,1
17725,0
17726,0
17727,0
17728,0
17729,0
17730,0
17731,0
17732,0
17733,0
17734,1
17735,0
17736,1
17737,1
17738,0
17739,0
17740,0
17741,0
17742,0
17743,0
17744,0
17745,0
17746,0
17747,0
17748,0
17749,1
17750,0
17751,0
17752,0
17753,0
17754,0
17755,0
17756,0
17757,0
17758,0
17759,0
17760,1
17761,0
17762,1
17763,0
17764,1
17765,0
17766,0
17767,0
17768,0
17769,0
17770,1
17771,0
17772,0
17773,0
17774,0
17775,0
17776,0
17777,0
17778,1
17779,0
17780,0
17781,1
17782,1
17783,0
17784,1
17785,0
17786,0
17787,0
17788,1
17789,0
17790,0
17791,0
17792,0
17793,0
17794,0
17795,0
17796,0
17797,0
17798,1
17799,1
17800,1
17801,0
17802,0
17803,0
17804,0
17805,0
17806,0
17807,0
17808,0
17809,1
17810,0
17811,0
17812,0
17813,0
17814,0
17815,1
17816,0
17817,0
17818,0
17819,0
17820,1
17821,0
17822,0
17823,0
17824,1
17825,0
17826,1
17827,1
17828,0
17829,0
17830,0
17831,0
17832,0
17833,0
17834,1
17835,1
17836,0
17837,0
17838,0
17839,1
17840,0
17841,0
17842,0
17843,0
17844,0
17845,1
17846,0
17847,0
17848,0
17849,1
17850,1
17851,0
17852,0
17853,0
17854,0
17855,0
17856,0
17857,0
17858,0
17859,0
17860,0
17861,0
17862,0
17863,0
17864,1
17865,0
17866,0
17867,0
17868,0
17869,0
17870,0
17871,0
17872,0
17873,0
17874,1
17875,0
17876,0
17877,1
17878,0
17879,0
17880,0
17881,0
17882,0
17883,0
17884,0
17885,0
17886,0
17887,0
17888,0
17889,0
17890,0
17891,0
17892,0
17893,0
17894,0
17895,0
17896,0
17897,0
17898,0
17899,1
17900,0
17901,0
17902,0
17903,0
17904,0
17905,0
17906,0
17907,1
17908,0
17909,0
17910,0
17911,0
17912,0
17913,0
17914,1
17915,1
17916,1
17917,0
17918,0
17919,0
17920,0
17921,0
17922,0
17923,0
17924,0
17925,0
17926,0
17927,0
17928,0
17929,0
17930,0
17931,0
17932,1
17933,0
17934,0
17935,1
17936,0
17937,1
17938,0
17939,0
17940,0
17941,0
17942,1
17943,0
17944,1
17945,0
17946,0
17947,0
17948,0
17949,0
17950,0
17951,0
17952,0
17953,1
17954,0
17955,0
17956,1
17957,0
17958,0
17959,0
17960,1
17961,0
17962,0
17963,1
17964,0
17965,0
17966,1
17967,0
17968,0
17969,0
17970,0
17971,0
17972,0
17973,0
17974,0
17975,0
17976,0
17977,0
17978,0
17979,0
17980,0
17981,1
17982,0
17983,0
17984,0
17985,0
17986,1
17987,1
17988,0
17989,0
17990,0
17991,0
17992,1
17993,0
17994,0
17995,0
17996,0
17997,0
17998,1
17999,0
18000,0
18001,0
18002,1
18003,0
18004,1
18005,0
18006,0
18007,0
18008,0
18009,1
18010,0
18011,0
18012,0
18013,0
18014,0
18015,0
18016,1
18017,0
18018,0
18019,0
18020,0
18021,0
18022,0
18023,0
18024,0
18025,0
18026,0
18027,1
18028,0
18029,0
18030,1
18031,0
18032,0
18033,0
18034,0
18035,1
18036,1
18037,0
18038,0
18039,0
18040,1
18041,0
18042,0
18043,0
18044,0
18045,0
18046,0
18047,1
18048,0
18049,1
18050,0
18051,0
18052,0
18053,0
18054,1
18055,1
18056,0
18057,0
18058,1
18059,0
18060,1
18061,0
18062,0
18063,0
18064,0
18065,0
18066,0
18067,0
18068,0
18069,0
18070,0
18071,0
18072,1
18073,0
18074,1
18075,0
18076,0
18077,0
18078,0
18079,0
18080,0
18081,0
18082,1
18083,1
18084,0
18085,0
18086,0
18087,0
18088,0
18089,0
18090,0
18091,0
18092,1
18093,1
18094,1
18095,0
18096,0
18097,0
18098,0
18099,0
18100,0
18101,1
18102,0
18103,0
18104,0
18105,0
18106,0
18107,1
18108,0
18109,0
18110,0
18111,0
18112,0
18113,1
18114,0
18115,1
18116,0
18117,0
18118,1
18119,0
18120,1
18121,0
18122,1
18123,1
18124,1
18125,0
18126,0
18127,1
18128,1
18129,0
18130,0
18131,0
18132,0
18133,0
18134,0
18135,0
18136,0
18137,1
18138,0
18139,0
18140,1
18141,0
18142,0
18143,0
18144,0
18145,0
18146,1
18147,0
18148,0
18149,0
18150,0
18151,0
18152,0
18153,0
18154,0
18155,1
18156,0
18157,0
18158,1
18159,1
18160,0
18161,0
18162,0
18163,0
18164,0
18165,0
18166,1
18167,0
18168,0
18169,0
18170,0
18171,0
18172,0
18173,1
18174,0
18175,0
18176,0
18177,0
18178,0
18179,0
18180,0
18181,0
18182,1
18183,0
18184,0
18185,1
18186,0
18187,0
18188,0
18189,0
18190,0
18191,0
18192,0
18193,1
18194,0
18195,0
18196,1
18197,0
18198,0
18199,0
18200,0
18201,0
18202,0
18203,0
18204,0
18205,0
18206,0
18207,1
18208,0
18209,1
18210,0
18211,0
18212,1
18213,0
18214,0
18215,0
18216,0
18217,0
18218,0
18219,0
18220,0
18221,0
18222,0
18223,0
18224,1
18225,1
18226,0
18227,0
18228,0
18229,0
18230,0
18231,0
18232,0
18233,0
18234,1
18235,0
18236,0
18237,0
18238,0
18239,1
18240,0
18241,0
18242,0
18243,0
18244,0
18245,0
18246,0
18247,1
18248,0
18249,1
18250,0
18251,0
18252,1
18253,0
18254,0
18255,0
18256,0
18257,1
18258,0
18259,0
18260,0
18261,0
18262,0
18263,0
18264,0
18265,0
18266,0
18267,0
18268,0
18269,0
18270,0
18271,0
18272,0
18273,0
18274,1
18275,0
18276,1
18277,0
18278,0
18279,0
18280,1
18281,0
18282,1
18283,0
18284,0
18285,1
18286,1
18287,0
18288,0
18289,0
18290,0
18291,0
18292,0
18293,0
18294,0
18295,0
18296,0
18297,0
18298,1
18299,0
18300,0
18301,0
18302,1
18303,0
18304,0
18305,0
18306,0
18307,0
18308,0
18309,1
18310,0
18311,0
18312,1
18313,0
18314,0
18315,1
18316,1
18317,1
18318,0
18319,0
18320,0
18321,1
18322,0
18323,0
18324,0
18325,0
18326,0
18327,0
18328,0
18329,0
18330,0
18331,0
18332,1
18333,0
18334,0
18335,1
18336,0
18337,0
18338,0
18339,0
18340,0
18341,0
18342,0
18343,0
18344,1
18345,0
18346,1
18347,1
18348,1
18349,1
18350,1
18351,0
18352,0
18353,0
18354,0
18355,0
18356,1
18357,1
18358,1
18359,1
18360,0
18361,0
18362,0
18363,0
18364,0
18365,0
18366,1
18367,0
18368,1
18369,1
18370,0
18371,0
18372,0
18373,1
18374,0
18375,1
18376,0
18377,0
18378,1
18379,0
18380,0
18381,1
18382,0
18383,0
18384,1
18385,0
18386,0
18387,0
18388,0
18389,0
18390,0
18391,0
18392,0
18393,1
18394,0
18395,0
18396,0
18397,0
18398,0
18399,0
18400,0
18401,1
18402,0
18403,0
18404,1
18405,0
18406,1
18407,1
18408,1
18409,0
18410,1
18411,0
18412,1
18413,0
18414,0
18415,0
18416,1
18417,0
18418,0
18419,1
18420,0
18421,1
18422,0
18423,0
18424,0
18425,0
18426,0
18427,0
18428,0
18429,0
18430,0
18431,0
18432,0
18433,0
18434,0
18435,0
18436,0
18437,0
18438,0
18439,0
18440,0
18441,1
18442,0
18443,0
18444,0
18445,1
18446,0
18447,0
18448,0
18449,0
18450,0
18451,0
18452,0
18453,0
18454,1
18455,0
18456,0
18457,1
18458,0
18459,1
18460,0
18461,0
18462,1
18463,0
18464,0
18465,0
18466,0
18467,1
18468,0
18469,0
18470,1
18471,0
18472,0
18473,0
18474,0
18475,0
18476,0
18477,0
18478,0
18479,0
18480,0
18481,0
18482,0
18483,0
18484,0
18485,0
18486,0
18487,0
18488,0
18489,1
18490,0
18491,0
18492,0
18493,0
18494,0
18495,1
18496,1
18497,1
18498,1
18499,0
